Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
dbd49495-c299-3f29-bb01-7095c3d9448c,DOUGLAS COUNTY NEBRASKA,4102 WOOLWORTH AVE,OMAHA,NE,681051851,41.246433,-95.9743998,4024447608,0.0,686
b36ec8b4-2cb9-32d0-aa69-079443ecb82e,VSL ELKHORN LLC,600 BROOKSTONE MEADOWS PLZ,ELKHORN,NE,680224401,41.2860699,-96.2346121,4022892696,0.0,2
9774110a-53b0-3eb8-b1cd-789ecb9b64b1,SANCHEZ FAMILY MEDICAL LLC,3440 S 50TH ST,OMAHA,NE,681063829,41.22751139416059,-95.99034648175183,4022149040,0.0,45
aea8a38c-2f50-355c-9f5d-55ffcbd3593d,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,685165497,40.7954109,-96.6515616,4024811111,0.0,44
67c20711-1295-3481-9328-ee8a4fae0272,K C HEALTH CARE ENTERPRISES INC,2520 AVENUE M,GOTHENBURG,NE,691382527,40.9439456969697,-100.14779511111112,3085377138,0.0,1
5e5a841f-47e3-3f01-b352-ad9b787031b5,CRETE AREA MEDICAL CENTER,2910 BETTEN DRIVE,CRETE,NE,683333084,40.628143,-96.961372,4028262102,0.0,22
2811f4ad-9d90-3bf1-9113-877334d64cb6,STATE OF NEBRASKA DEPT OF ADMIN SERVICES,WEST PROSPECTOR PLACE & FOLSOM STREET,LINCOLN,NE,685091970,40.8088861,-96.7077751,4024795419,0.0,206
e4cf38e4-c3b1-303d-bae1-4e2adcc81dfb,PENDER COMMUNITY HOSPITAL,100 HOSPITAL DRIVE,PENDER,NE,680474507,42.1054417,-96.71073865736287,4023853083,0.0,49
bcfd1446-6878-317e-8258-0fdca43caab8,AINSWORTH FAMILY CLINIC,913 EAST ZERO STREET,AINSWORTH,NE,692101556,42.5444933,-99.8497104,4023871900,0.0,71
f9165260-1ab8-3fd0-b695-21b5e9cb30fd,SKYLINE MEDICAL CENTER  P.C.,1908 N 203RD ST,OMAHA,NE,681302318,41.27665431868132,-96.23330501098901,4022894031,0.0,168
714955c0-6298-3cd8-b4fe-16b35d26cd57,CHARTER HOSPICE OF OMAHA LLC,10707 O STREET,OMAHA,NE,681271965,41.21001406207118,-96.07942214236509,4025972585,0.0,9
056433a8-2772-3f5d-8932-cfff702b8742,AVERA CREIGHTON HOSPITAL,1503 MAIN ST,CREIGHTON,NE,687293019,42.46599125,-97.91778190191235,4023585700,0.0,4
bba02e4c-a1bc-3944-9c7e-be52ff309a77,CHEYENNE COUNTY HOSPITAL ASSOCIATION INC,610 GLOVER RD STE 4,SIDNEY,NE,691623050,41.1448682,-102.9767382,3082544752,0.0,53
55d5a2c3-4483-37f0-bdc8-57059b6fc38f,ADAMS PRIMARY CARE,PO BOX 963  620 MAIN STREET  SUITE A,ADAMS,NE,683018277,40.5125798,-98.5148588,4029882188,0.0,36
e48a3d5d-1601-3bc2-9a70-e2b96a8bd817,TABITHA NURSING CENTER AT CRETE,1800 EAST 13TH STREET,CRETE,NE,683331912,40.625306,-96.941108,4028266800,0.0,2
2778bee8-90fe-38fb-acb4-8cc4764e46b5,GOOD NEIGHBOR COMMUNITY HEALTH CENTER,2740 N CLARKSON ST,FREMONT,NE,680257716,41.4558652,-96.4895241,4027210951,0.0,122
e400ade9-86af-3b7b-aebf-cb79bc344c90,GOOD SHEPHERD LUTHERAN HOME,2242 WRIGHT STREET,BLAIR,NE,680081148,41.5507338,-96.1464903,4024264663,0.0,6
bdcd9163-42b7-30c1-a7b3-8d9c85aedce8,STEVENS MEDICAL CLINIC PC,1820 N ST,ORD,NE,688621623,41.6014486,-98.9327408,3087283154,0.0,21
ae139982-3a07-3450-91c0-a05453782710,HCE-COTTAGES LLC,6082 GRAND LODGE AVE,PAPILLION,NE,681333200,41.1544433,-96.0422378,4028857000,0.0,1
73d17b44-d967-3545-b56d-5cd020f0c24f,NORFOLK COMMUNITY HEALTH CARE CLINIC,302 W PHILLIP AVE,NORFOLK,NE,687015248,42.0302644,-97.4165698,4023718000,0.0,35
a4e2edaa-a5ed-30bc-808d-c93183795c14,AUBURN FAMILY HEALTH CENTER PC,2115 14TH STREET,AUBURN,NE,683051760,40.3909988,-95.8530695,4022744993,0.0,73
f67e2691-1408-32e2-930f-0f7922a5b494,RURALMED HOME CARE RESOURCES,1600 WEST 13TH STREET,LEXINGTON,NE,688501196,40.786686,-99.749326,3089954375,0.0,5
f979165a-c1fc-3bbf-96e0-6c9eda544886,VSL COLUMBUS LLC,4715 38TH ST,COLUMBUS,NE,686011622,41.453182,-97.3846481418197,4029429260,0.0,1
ee21d382-9c63-382b-bbcb-3e683ce60aef,BROWN COUNTY HOSPITAL,945 E ZERO ST,AINSWORTH,NE,692101556,42.544488400000006,-99.84943483637548,4023872800,0.0,43
ef1f19e7-b08a-3a0d-bdd1-4020f5c1a62f,HOPE HEALTHCARE PC,3100 O ST STE 7,LINCOLN,NE,685101532,40.813617,-96.676142,4028054540,0.0,7
ed62a4fc-07f6-3121-93b1-fc881a1eec78,SAINT FRANCIS MEDICAL CENTER,2620 W FAIDLEY AVE,GRAND ISLAND,NE,688034205,40.9254888,-98.37152655,3083844600,0.0,189
dab6ad02-4743-3703-acd0-f95c02c9c3b0,BLUESTEM HEALTH,3100 N 14TH ST STE 201,LINCOLN,NE,685212134,40.8584236,-96.7009884,4024761455,0.0,40
48dfb3fe-30b2-3fe8-a86e-3f8bb76bcf87,INTEGRATIVE HEALTH AND WELLNESS,7405 PIONEERS BLVD STE 4,LINCOLN,NE,685067554,40.7741993,-96.7057191,7856561333,0.0,33
b4113143-9fe7-3cbd-96ae-7d9deb4e1b7e,NEBRASKA SPINE HOSPITAL LLC,6901 N 72ND ST,OMAHA,NE,681221755,41.3217721,-96.0191326,4023434415,0.0,143
59821dfd-4b27-31f3-b0ff-c990ccb71408,ASERACARE HOSPICE,6307 CENTER STREET  SUITE 210,OMAHA,NE,681063460,41.237969989115086,-96.01002280024592,4029262680,0.0,21
28532f22-46ef-33b5-8bda-e0c0c73c8f0c,PERKINS COUNTY HOSPITAL DISTRICT,221 E 10TH ST,OGALLALA,NE,691531425,41.1330712,-101.717781,3082848421,0.0,92
15970b9b-c5d8-3e1c-bbc0-6bf17a7cc45a,NORTH LINCOLN FAMILY MEDICAL CENTER PC,3100 N 14TH ST,LINCOLN,NE,685212134,40.8584236,-96.7009884,4024776600,0.0,46
d480a92e-c009-385d-9865-9a0ba6ade48f,OGALLALA COMMUNITY HOSPITAL,2601 NORTH SPRUCE ST,OGALLALA,NE,691532465,41.1505121,-101.71861587988637,3082844011,0.0,75
c7f198b8-b5fc-33b7-b6ed-1e32e27d9754,MEMORIAL HEALTH CARE SYSTEMS,300 N COLUMBIA AVE,SEWARD,NE,684342299,40.90990165,-97.0910169174511,4026432971,0.0,61
2310b25e-9a8c-3693-903c-f7fd6b0cb118,GOOD SAMARITAN SOCIETY - HASTINGS VILLAGE,926 EAST E STREET,HASTINGS,NE,689016617,40.57776207142857,-98.36986814285714,4024633181,0.0,6
d8b7fe7b-b8ff-3f3f-bbf4-dc90990153c2,ME URGENT CARE NEBRASKA INC,1240 EAST 23RD STREET,OMAHA,NE,681375002,41.2587459,-95.9383758,4027218668,0.0,65
479b7377-2b5c-38c7-a021-af43b8b031c4,NEMAHA COUNTY HOSPITAL,2022 13TH ST,AUBURN,NE,683051799,40.391991149999996,-95.85355353472707,4022744366,0.0,37
ba3b4e6a-2e4b-345f-b91b-e61478d779f3,SIOUXLAND COMMUNITY HEALTH CENTER,3410 FUTURES DR,SOUTH SIOUX CITY,NE,687763917,42.4582161,-96.4311548,7122522477,0.0,46
c8648db3-add5-3d10-b812-a80b27f9989f,WILLIAMS FAMILY MEDICINE PC,9015 ARBOR ST,OMAHA,NE,681542106,41.2362114,-96.0538361,4023916623,0.0,39
977a54c9-774e-3371-a5cf-b0194bf6cef9,UNIVERSAL WELLNESS SOURCE OF OMAHA  LLC,5501 S 208TH CIR,OMAHA,NE,681302361,41.2620929,-96.2398185,4025785133,0.0,14
6b6989b3-5cc7-3b1b-a9cb-bf9f90ff525a,ST. JOSEPH VILLA HOMECARE & HOSPICE,825 DORCAS ST,OMAHA,NE,681081160,41.23934397959184,-95.92714795918367,4029264444,0.0,7
8cc1bb03-891c-33e2-a2df-c610a96526bf,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,681375068,41.2374612,-96.18046733527683,4027178167,0.0,8
4a439e17-a2de-3f22-bd28-8e98dbf954db,SUNRISE COUNTRY MANOR,610 224TH STREET,MILFORD,NE,684058475,40.774192,-97.0518459,4027613230,0.0,1
95787efc-30b1-33e6-bb99-6f3987ab9e12,URGENT CARE OF OMAHA MAPLE LLC,3830 NORTH 167TH COURT,OMAHA,NE,681346126,41.293805934884254,-96.17581798287121,4029654000,0.0,265
b079b62b-9a2e-3ed2-abd9-a3dbcffc0654,ONE WORLD NORTHWEST,4229 NORTH 90TH STREET,OMAHA,NE,681344136,41.29731445300558,-96.0527131992698,4024016000,0.0,7
8f2e5a05-04d5-386f-929f-4ba2af435846,ELMS HEALTH CARE CENTER,410 BALL PARK ROAD,PONCA,NE,687700628,42.56564080598387,-96.7015405850633,4027552233,0.0,4
1352a920-d79a-3536-b595-8a1a01a449e7,MEMORIAL HOSPITAL,300 NORTH COLUMBIA AVE,SEWARD,NE,684342299,40.90990165,-97.0910169174511,4026432971,0.0,118
aeda5834-9e03-3948-a092-311c5e0dd9dc,BCP WAVERLY  LLC,11041 N 137TH ST,WAVERLY,NE,684621022,40.920159749999996,-96.53447212261352,4027862626,0.0,2
910381a9-ce7b-3168-947b-086d0bc5f036,OGALLALA COMMUNITY HOSPITAL,2601 N SPRUCE ST,OGALLALA,NE,691532465,41.1505121,-101.71861587988637,3082844011,0.0,157
bc5c28ff-313b-3411-a9df-3ba38f3818e3,PANHANDLE COMMUNITY SERV HEALTH CTR,975 CRESCENT DRIVE,GERING,NE,69341,41.843756156287455,-103.65687838512385,3086322540,0.0,75
6139690e-bbcd-3144-83e9-538d4515db0b,MEMORIAL COMMUNITY HOSPITAL & HEALTH SYSTEM,810 N 22ND ST,BLAIR,NE,680081128,41.551872920703936,-96.14543809749152,4024262182,0.0,71
304e930c-3ef5-308e-8367-fe596b7e6137,EASTMONT TOWERS,6315 O STREET,LINCOLN,NE,685102200,40.812821,-96.63409530338637,4024896591,0.0,18
0cec0793-216b-3b09-814f-31726193f450,ALLIANCE FAMILY MEDICINE LLC,2091 BOX BUTTE AVE SUITE 500,ALLIANCE,NE,693014456,42.1173105,-102.8704937,3087622534,0.0,12
8174cd79-8534-37cf-9596-e939e2334e3f,PONDEROSA VILLA,FIRST & PADDOCK STREET,CRAWFORD,NE,693391186,42.6867264,-103.4133215,3086651224,0.0,5
d77a2dac-2dbd-39fd-8bb7-ccc40d6d648b,PLUM CREEK CARE CENTER,1505 NORTH ADAMS STREET,LEXINGTON,NE,688501243,40.7891056,-99.7495484,3083245531,0.0,46
fa1b2af6-ddfc-3e2a-90a3-4c9563d547ef,SELECT SPECIALTY HOSPITAL LINCOLN INC,2300 16TH STREET,LINCOLN,NE,685023704,40.8088861,-96.7077751,4023215398,0.0,109
ca8a919a-05f9-3687-bfb6-42800a70031e,LIFE LINE COMMUNITY HEALTHCARE,6111 OAK TREE BLVD STE 301,OMAHA,NE,681546116,41.2587459,-95.9383758,2165816556,0.0,49
26255916-da5f-3ce4-97e1-482239f4634e,FAMILY MEDICINE AND URGENT CARE OF WAVERLY  LLC,13851 GUILDFORD ST STE D,WAVERLY,NE,684621453,40.9125845,-96.5323001,4027867425,0.0,4
a7762ddf-cedc-369a-aa5c-adb0abb15207,METHODIST FREMONT HEALTH,450 E 23RD ST,FREMONT,NE,680254677,41.4534446,-96.49137378402403,4027211610,0.0,480
aeb2e034-589d-3a68-bfac-1a4de576b409,NORTHFIELD RETIREMENT COMMUNITIES CARE CENTER,2100 CIRCLE DRIVE,SCOTTSBLUFF,NE,693611893,41.86845,-103.650341,3086324342,0.0,2
3672d9d8-d507-3d3f-8568-2e72556095fe,RIDGECREST SNF OPERATIONS LLC,3110 SCOTT CIR,OMAHA,NE,681122604,41.32591526577068,-95.95850710327814,4024556636,0.0,2
50bc8d45-1a7c-34b6-99e0-43231e97779a,THE URGENT CARE CENTER OF NORFOLK LLC,,NORFOLK,NE,687014629,42.0283379,-97.4169964,,0.0,4
e710fae3-089b-32df-85dd-3b75a8271909,LIFE CARE CENTER OF ELKHORN,20275 HOPPER STREET,ELKHORN,NE,680222239,41.2884033,-96.2316661,4022892572,0.0,39
a03444d3-2ead-3cf1-ba5a-c2f65d9a127d,MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,NE,689014497,40.591527299999996,-98.3873596790537,4024615108,0.0,52
d102b7ed-4158-3a06-9a62-7e742803b3f4,MIDWEST SURGICAL HOSPITAL LLC,7915 FARNAM DRIVE,OMAHA,NE,681144504,41.257827500000005,-96.03724039919963,4023991900,0.0,8
e10c98e8-be3a-3f82-8635-abb40bd283e5,AZRIA HEALTH MIDTOWN,910 SOUTH 40TH STREET,OMAHA,NE,681051827,41.2508263,-95.9737351,4023422015,0.0,10
11da93aa-bf71-3a86-b511-6ee6cb15f39b,CHARLES DREW HEALTH CENTER  INC.,5100 FLORENCE BLVD,OMAHA,NE,681105346,41.305103,-95.942592,4024571241,0.0,64
75725fa7-6130-3bc3-8ccc-4c9bb1d3dfaa,MADONNA REHABILITATION HOSPITAL,17500 BURKE ST,OMAHA,NE,681182244,41.2591723,-96.1792757,4024013000,0.0,720
f3a52a7a-4362-300b-a78c-b3a529c8a3e0,ALEGENT HEALTH IMMANUEL MEDICAL CENTER,6901 N 72ND ST,OMAHA,NE,681221709,41.3217721,-96.0191326,4025722291,0.0,91
60803d45-692f-37d3-b282-75afe09e15a0,CHARLES DREW HEALTH CENTER  INC.,5319 N 30TH ST STE A,OMAHA,NE,681111604,41.306949736836096,-95.95645423749451,4024571216,0.0,35
e305f99b-2c42-370d-8f1f-8ea91c01a726,DAWN FAMILY PRACTICE LLC,349 N MAIN ST,AINSWORTH,NE,692101305,42.546904,-99.8625218,4023766300,0.0,61
8aa56455-cdc7-38e0-94b0-0a01ec8c8eba,DOUGLAS COUNTY HEALTH CENTER,4102 WOOLWORTH AVENUE,OMAHA,NE,681051899,41.246433,-95.9743998,4024447314,0.0,6
f841c472-eef6-3a93-8e5b-cbd557e5bbb2,BOYS TOWN NATIONAL RESEARCH HOSPITAL,14000 BOYS TOWN HOSPITAL ROAD,BOYS TOWN,NE,680107616,41.2507375,-96.13462703065011,5313556594,0.0,39
02b34bee-5280-3080-9f08-82ecd8a414ee,SAUNDERS MEDICAL CENTER,1760 COUNTY RD J,WAHOO,NE,680664152,41.2111084,-96.6197985,4024434191,0.0,149
1cd5eb46-7006-389b-8f1b-9e166d8bcf0d,THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION,715 N SAINT JOSEPH AVE,HASTINGS,NE,689014497,40.591527299999996,-98.3873596790537,4024634521,0.0,69
5eff720f-3a9c-3843-9c97-3967c601fca0,AMBI'S HOME HEALTH CARE  LLC,806 HOGAN DR,PAPILLION,NE,680462121,41.16494016171404,-96.03546392282925,4029343441,0.0,4
c03366ff-166d-34be-b192-460440e6923c,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68526,40.8082764,-96.62682807829415,4022197700,0.0,263
74ba4e71-af58-36e4-947f-1aee924b1cc9,QUALITY URGENT CARE,3 BISON HOLIDAY DRIVE,MCCOOK,NE,690012824,40.20336892169227,-100.64538920198565,3083458860,0.0,65
8b04a4a0-e0ef-31f8-8ff2-c576d71778c2,BELLEVUE MEDICAL CENTER  LLC,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,681231591,41.13656665,-95.94819372983889,4027633600,0.0,1331
558d3ab6-738c-31db-bd73-4120d9ef2064,ALIGNED HEALTH & WELLNESS  P.C.,3821 N 167TH CT STE 110,OMAHA,NE,681168071,41.29399156503572,-96.1756949697656,4029325066,0.0,129
60240417-03df-3d9c-b476-410cfaadde6c,PEMBERLY PLACE MEDICAL CLINIC LLC,7655 ARCHER PLACE,LINCOLN,NE,685165286,40.740825,-96.6189742,5315003650,0.0,33
10cbdefe-25dc-309f-84b6-9f4ae443e522,BC HEALTHCARE LLC,2055 N 156TH ST,OMAHA,NE,681166465,41.27840406976744,-96.1579593372093,4029328131,0.0,69
dc305825-4011-3180-89c7-2c65e23e9be5,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,686013161,41.4548888,-97.38516017030608,4025647118,0.0,83
a5166306-4035-3b2a-9119-d531e9d77b3b,BLUESTEM HEALTH,1500 S 48TH ST STE 412,LINCOLN,NE,685061278,40.79777,-96.653568,4024761640,0.0,28
ec7a2791-84df-3c92-9c9f-c8d64034dd0e,SEWARD FAMILY MEDICAL CENTER,250 NORTH COLUMBIA,SEWARD,NE,684342248,40.9091473,-97.0913591,4026434800,0.0,49
0cd29c80-77cc-32ac-b978-3bd1fc07569a,LINCOLN INTERNAL MEDICINE ASSOCIATES  PC,3901 PINE LAKE RD,LINCOLN,NE,685165497,40.739681250000004,-96.66515398055788,4024213240,0.0,42
a79129f5-ae01-3da7-a210-049f51a65369,REGIONAL WEST MEDICAL CENTER,4021 AVENUE B,SCOTTSBLUFF,NE,693614602,41.886664249999995,-103.66342773593979,3086301440,0.0,50
f4881c14-f1c5-38fe-b3be-595f5782d569,Omaha Vet Center,3047 S 72nd Street,Omaha,NE,68124,41.23105,-96.02388,402-346-6735,0.0,131
232e2372-58b9-3598-a673-35446b256fff,LINCOLN SURGICAL HOSPITAL,1710 SOUTH 70TH STREET,LINCOLN,NE,685061676,40.794566599999996,-96.62384466680834,4024849090,0.0,75
ebe02383-2afd-3d05-85da-1048b57f0e8d,REGIONAL WEST MEDICAL CENTER,4021 AVENUE B,SCOTTSBLUFF,NE,693614602,41.886664249999995,-103.66342773593979,3086301500,0.0,14
6be3cb9b-801d-3c3d-b42b-b6098a858cab,VSL HOOPER LLC,400 E BIRCHWOOD DR,HOOPER,NE,680313002,41.6062173,-96.5428949,4026543362,0.0,1
2bd06d68-b65e-3345-853a-ae171c27fb8e,HOME HEALTH OF COLUMBUS COMMUNITY HOSPITAL,3005 19TH STREET  SUITE 600,COLUMBUS,NE,686014248,41.43517650069415,-97.36448107024098,4025623300,0.0,4
16b3b106-3a7b-3d33-84d2-55dda6d11658,HOWARD COUNTY MEDICAL CENTER,1113 SHERMAN ST,SAINT PAUL,NE,688731546,41.2175228,-98.46315812379765,3087544421,0.0,304
edcda03b-cf82-3808-a9fd-e954bcd1ee43,MARY LANNING HOSPICE,747 N BURLINGTON AVE  STE 202,HASTINGS,NE,689014477,40.6008977,-98.3922096,4024605868,0.0,1
4e6e1f41-1ce2-3781-a951-ced25b8c7408,METHODIST FREMONT HEALTH,450 E 23RD ST,FREMONT,NE,680252387,41.4534446,-96.49137378402403,4029417850,0.0,289
9ea4ceb1-e981-37a2-800d-1c3f736ade98,WELLNESSONE OF SOUTHPOINTE  P.C.,4210 PIONEER WOODS DR.,LINCOLN,NE,685067562,40.7701732,-96.62132,4024205373,0.0,27
4e1416b4-164f-3191-8f39-4d736a43617d,AMH CLEARWATER CLINIC,308 NEVADA STREET,CLEARWATER,NE,687265349,42.17348859183674,-98.19107008163265,4024852277,0.0,59
8de10c5b-b9ec-3104-a6f1-5e98653de80b,MADONNA REHABILITATION SPECIALTY HOSPITAL LINCOLN,5401 SOUTH ST,LINCOLN,NE,685062150,40.7902566,-96.64693749779829,4024133000,0.0,23
cf402ce7-b370-36fe-a424-affb70ec9cc6,ASERACARE HOSPICE,5715 S 34TH STREET  SUITE 100,LINCOLN,NE,685166648,40.75504083333333,-96.67165266666666,4024881363,0.0,11
b5287a82-8ad5-3858-8e96-01676b40f6bd,FORT CALHOUN CLINIC,4929 COUNTY ROAD P43,FORT CALHOUN,NE,680235066,41.4489544,-96.0269368,4024684655,0.0,11
c1c9890b-4e1d-3197-8ae4-c4aa08c50965,COLUMBUS URGENT CARE LLC,3100 23RD ST,COLUMBUS,NE,686013161,41.43985415,-97.36569465,4025642816,0.0,1
decea39f-07fe-38d8-8a08-9ffc2bb46da3,CHI HEALTH NEBRASKA HEART,7500 SOUTH 91ST ST,LINCOLN,NE,685269437,40.73615905,-96.59323451939517,4023272700,0.0,11
b413a125-e174-3955-a133-77ae4594bdd6,ST. JOSEPH VILLA HOMECARE & HOSPICE,825 DORCAS ST,OMAHA,NE,681081160,41.23934397959184,-95.92714795918367,4029264444,0.0,4
651a5c72-8b17-332d-81dc-ac83cbcf0f78,HOWARD COUNTY MEDICAL CLINIC,1113 SHERMAN STREET,SAINT PAUL,NE,688731546,41.2175228,-98.46315812379765,3087545447,0.0,38
c310c369-9006-3c12-8d2c-101a75bf16af,MAPLE CREST HEALTH CENTER,2824 NORTH 66TH AVENUE,OMAHA,NE,681043928,41.28416351020408,-96.01509951020408,4025512110,0.0,6
a9b08190-f3e6-360f-9e9e-bb30ebd59a99,ONEWORLD COMMUNITY HEALTH CENTERS  INC.,4700 GILES RD,OMAHA,NE,681572641,41.1902339,-96.1099505,4029913904,0.0,43
99b154a7-84eb-3170-917d-a428bd972430,VCHS HOSPICE,400 SOUTH 23RD STREET,ORD,NE,688621619,41.600312,-98.937727,3087284355,0.0,2
0eed033c-5b6a-31ab-b3b5-aa4bb29aea6e,OMAHA NURSING AND REHABILITATION CENTER,4835 SOUTH 49TH STREET,OMAHA,NE,681172002,41.210503675675675,-95.98846417567567,4027337200,0.0,1
02cf1523-231f-3145-be70-727a02bb0954,FAMILY ENRICHMENT INC,820 SOUTH 75TH STREET,OMAHA,NE,681145408,41.250641452261306,-96.02950293467336,4023912477,0.0,22
fe6c4164-add1-3084-a47b-072978472486,TABITHA  INC.,6120 SOUTH 34TH STREET,LINCOLN,NE,685164748,40.75237675510204,-96.67084640816327,4024837671,0.0,2
418f8b4a-1e53-3810-940a-137226398cf0,GOOD NEIGHBOR COMMUNITY HEALTH CENTER,4321 41ST AVE,COLUMBUS,NE,686012131,41.444945,-97.378452,4025628952,0.0,71
3c03fb83-3309-3c43-ab24-f471ea90f1cb,NEBRASKA URBAN INDIAN HEALTH COALITION  INC.,2331 FAIRFIELD ST,LINCOLN,NE,685211348,40.847843479068224,-96.69013680270227,4024347177,0.0,53
1d00beb7-f08f-3d96-afd9-fcf90aadf731,MIDTOWN HEALTH CENTER INC,900 W NORFOLK AVE,NORFOLK,NE,687015006,42.0330136,-97.4196011,4023718000,0.0,54
6b49b459-5eff-34f2-a458-85425b0363fd,BOONE COUNTY HEALTH CENTER,P O BOX 151  723 WEST FAIRVIEW ST,ELGIN,NE,686364425,41.9832688,-98.08455,4023952191,0.0,110
1a2e4e64-e36d-3b7e-94ae-9e42276bf093,THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION,715 N SAINT JOSEPH AVE,HASTINGS,NE,689014497,40.591527299999996,-98.3873596790537,4024634521,0.0,41
17b0fe6f-0087-3055-a0cf-0e5ccb2f7371,SELECT SPECIALTY HOSPITAL - OMAHA (CENTRAL CAMPUS),1870 SOUTH 75TH STREET,OMAHA,NE,681241700,41.24088782331665,-96.02883968215762,4023615830,0.0,170
f6dd14b4-af20-35eb-88ea-ebccb716d860,OGALLALA COMMUNITY HOSPITAL,2601 N SPRUCE ST STE A,OGALLALA,NE,691532465,41.1505121,-101.71861587988637,3082843645,0.0,44
2568fcbe-237e-363d-a859-e61922c611cc,CHI HEALTH MIDLANDS,11111 SOUTH 84TH ST,PAPILLION,NE,680464122,41.1372921,-96.0423785,4025933000,0.0,130
26f3293f-cbdb-34d6-9394-d344c4bc1a3b,THE AMBASSADOR OMAHA,1540 NORTH 72ND STREET,OMAHA,NE,681141924,41.2738596,-96.0252339,4023936500,0.0,3
20eb2250-812e-3ccf-a499-888c6f6eb4de,YORK GENERAL HOSPITAL,2222 N LINCOLN AVE,YORK,NE,684679637,40.88234975,-97.59223163245414,4023626671,0.0,2
f68db701-de30-3643-8154-45376add4015,HILLCREST HEALTH & REHAB,1702 HILLCREST DRIVE,BELLEVUE,NE,680053652,41.14036333333333,-95.91664015686274,4022918500,0.0,11
